parameter_alpha,pair_id,permute_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
0.4,9,1,42,100000,100000,214,85,369,371,0.5,0.5471698113207547,0.5213032581453634
0.4,9,2,42,100000,100000,258,166,369,371,0.5,0.509090909090909,0.5213032581453634
0.4,9,3,42,100000,100000,330,165,369,371,0.5,0.5068493150684932,0.5213032581453634
0.4,9,4,42,100000,100000,55,66,369,371,0.5,0.49295774647887325,0.5213032581453634
0.4,9,5,42,100000,100000,155,237,369,371,0.5,0.5023923444976076,0.5213032581453634
0.4,9,6,42,100000,100000,5,128,369,371,0.5,0.6,0.5213032581453634
0.4,9,7,42,100000,100000,240,76,369,371,0.5,0.5360824742268041,0.5213032581453634
0.4,9,8,42,100000,100000,212,178,369,371,0.5,0.5278969957081545,0.5213032581453634
0.4,9,9,42,100000,100000,162,195,369,371,0.5,0.5069767441860465,0.5213032581453634
0.4,9,10,42,100000,100000,103,200,369,371,0.5,0.48936170212765956,0.5213032581453634
0.4,9,11,42,100000,100000,242,87,369,371,0.5,0.5357142857142857,0.5213032581453634
0.4,9,12,42,100000,100000,84,111,369,371,0.5,0.5412844036697247,0.5213032581453634
0.4,9,13,42,100000,100000,366,91,369,371,0.5,0.5384615384615384,0.5213032581453634
0.4,9,14,42,100000,100000,184,105,369,371,0.5,0.48905109489051096,0.5213032581453634
0.4,9,15,42,100000,100000,295,189,369,371,0.5,0.524390243902439,0.5213032581453634
0.4,9,16,42,100000,100000,240,138,369,371,0.5,0.4808743169398907,0.5213032581453634
0.4,9,17,42,100000,100000,36,222,369,371,0.5,0.4583333333333333,0.5213032581453634
0.4,9,18,42,100000,100000,274,31,369,371,0.5,0.5,0.5213032581453634
0.4,9,19,42,100000,100000,83,297,369,371,0.5,0.5412844036697247,0.5213032581453634
0.4,9,20,42,100000,100000,51,197,369,371,0.5,0.48484848484848486,0.5213032581453634
0.4,9,21,42,100000,100000,223,88,369,371,0.5,0.5398230088495575,0.5213032581453634
0.4,9,22,42,100000,100000,259,290,369,371,0.5,0.5261627906976745,0.5213032581453634
0.4,9,23,42,100000,100000,175,163,369,371,0.5,0.5069767441860465,0.5213032581453634
0.4,9,24,42,100000,100000,279,401,369,371,0.5,0.5243243243243243,0.5213032581453634
0.4,9,25,42,100000,100000,88,250,369,371,0.5,0.5344827586206896,0.5213032581453634
0.4,9,26,42,100000,100000,208,329,369,371,0.5,0.5217391304347826,0.5213032581453634
0.4,9,27,42,100000,100000,124,221,369,371,0.5,0.4823529411764706,0.5213032581453634
0.4,9,28,42,100000,100000,143,312,369,371,0.5,0.48223350253807107,0.5213032581453634
0.4,9,29,42,100000,100000,274,25,369,371,0.5,0.53125,0.5213032581453634
0.4,9,30,42,100000,100000,129,359,369,371,0.5,0.48295454545454547,0.5213032581453634
0.4,9,31,42,100000,100000,98,65,369,371,0.5,0.5232558139534884,0.5213032581453634
0.4,9,32,42,100000,100000,31,92,369,371,0.5,0.5135135135135135,0.5213032581453634
0.4,9,33,42,100000,100000,246,81,369,371,0.5,0.5445544554455446,0.5213032581453634
0.4,9,34,42,100000,100000,105,79,369,371,0.5,0.54,0.5213032581453634
0.4,9,35,42,100000,100000,154,185,369,371,0.5,0.5,0.5213032581453634
0.4,9,36,42,100000,100000,159,71,369,371,0.5,0.5444444444444444,0.5213032581453634
0.4,9,37,42,100000,100000,351,172,369,371,0.5,0.5198237885462555,0.5213032581453634
0.4,9,38,42,100000,100000,348,220,369,371,0.5,0.5174825174825175,0.5213032581453634
0.4,9,39,42,100000,100000,148,218,369,371,0.5,0.4900990099009901,0.5213032581453634
0.4,9,40,42,100000,100000,42,183,369,371,0.5,0.47058823529411764,0.5213032581453634
0.4,9,41,42,100000,100000,260,162,369,371,0.5,0.5046728971962616,0.5213032581453634
0.4,9,42,42,100000,100000,142,329,369,371,0.5,0.47959183673469385,0.5213032581453634
0.4,9,43,42,100000,100000,224,110,369,371,0.5,0.4863013698630137,0.5213032581453634
0.4,9,44,42,100000,100000,127,49,369,371,0.5,0.5,0.5213032581453634
0.4,9,45,42,100000,100000,160,12,369,371,0.5,0.625,0.5213032581453634
0.4,9,46,42,100000,100000,60,251,369,371,0.5,0.5263157894736842,0.5213032581453634
0.4,9,47,42,100000,100000,39,61,369,371,0.5,0.47058823529411764,0.5213032581453634
0.4,9,48,42,100000,100000,234,168,369,371,0.5,0.5135135135135135,0.5213032581453634
0.4,9,49,42,100000,100000,326,269,369,371,0.5,0.5228571428571429,0.5213032581453634
0.4,9,50,42,100000,100000,185,136,369,371,0.5,0.48333333333333334,0.5213032581453634
0.4,9,51,42,100000,100000,295,197,369,371,0.5,0.531496062992126,0.5213032581453634
0.4,9,52,42,100000,100000,43,29,369,371,0.5,0.5,0.5213032581453634
0.4,9,53,42,100000,100000,115,514,369,371,0.5,0.4807692307692308,0.5213032581453634
0.4,9,54,42,100000,100000,30,71,369,371,0.5,0.5135135135135135,0.5213032581453634
0.4,9,55,42,100000,100000,133,57,369,371,0.5,0.5324675324675324,0.5213032581453634
0.4,9,56,42,100000,100000,190,373,369,371,0.5,0.5277777777777778,0.5213032581453634
0.4,9,57,42,100000,100000,31,195,369,371,0.5,0.5135135135135135,0.5213032581453634
0.4,9,58,42,100000,100000,199,75,369,371,0.5,0.5368421052631579,0.5213032581453634
0.4,9,59,42,100000,100000,303,234,369,371,0.5,0.5231788079470199,0.5213032581453634
0.4,9,60,42,100000,100000,182,206,369,371,0.5,0.5274261603375527,0.5213032581453634
0.4,9,61,42,100000,100000,114,152,369,371,0.5,0.4807692307692308,0.5213032581453634
0.4,9,62,42,100000,100000,70,82,369,371,0.5,0.5444444444444444,0.5213032581453634
0.4,9,63,42,100000,100000,58,104,369,371,0.5,0.5135135135135135,0.5213032581453634
0.4,9,64,42,100000,100000,24,311,369,371,0.5,0.5,0.5213032581453634
0.4,9,65,42,100000,100000,100,152,369,371,0.5,0.4852941176470588,0.5213032581453634
0.4,9,66,42,100000,100000,151,232,369,371,0.5,0.4975609756097561,0.5213032581453634
0.4,9,67,42,100000,100000,143,72,369,371,0.5,0.5444444444444444,0.5213032581453634
0.4,9,68,42,100000,100000,261,171,369,371,0.5,0.5176991150442478,0.5213032581453634
0.4,9,69,42,100000,100000,157,121,369,371,0.5,0.48148148148148145,0.5213032581453634
0.4,9,70,42,100000,100000,98,207,369,371,0.5,0.4961832061068702,0.5213032581453634
0.4,9,71,42,100000,100000,172,97,369,371,0.5,0.5245901639344263,0.5213032581453634
0.4,9,72,42,100000,100000,71,142,369,371,0.5,0.5319148936170213,0.5213032581453634
0.4,9,73,42,100000,100000,413,164,369,371,0.5,0.5069124423963134,0.5213032581453634
0.4,9,74,42,100000,100000,231,191,369,371,0.5,0.5263157894736842,0.5213032581453634
0.4,9,75,42,100000,100000,54,147,369,371,0.5,0.5,0.5213032581453634
0.4,9,76,42,100000,100000,234,33,369,371,0.5,0.44680851063829785,0.5213032581453634
0.4,9,77,42,100000,100000,52,9,369,371,0.5,0.5384615384615384,0.5213032581453634
0.4,9,78,42,100000,100000,197,226,369,371,0.5,0.5328185328185329,0.5213032581453634
0.4,9,79,42,100000,100000,384,70,369,371,0.5,0.5444444444444444,0.5213032581453634
0.4,9,80,42,100000,100000,30,180,369,371,0.5,0.5135135135135135,0.5213032581453634
0.4,9,81,42,100000,100000,52,298,369,371,0.5,0.4925373134328358,0.5213032581453634
0.4,9,82,42,100000,100000,100,433,369,371,0.5,0.4852941176470588,0.5213032581453634
0.4,9,83,42,100000,100000,244,188,369,371,0.5,0.5224489795918368,0.5213032581453634
0.4,9,84,42,100000,100000,135,212,369,371,0.5,0.478494623655914,0.5213032581453634
0.4,9,85,42,100000,100000,45,426,369,371,0.5,0.4576271186440678,0.5213032581453634
0.4,9,86,42,100000,100000,127,248,369,371,0.5,0.47701149425287354,0.5213032581453634
0.4,9,87,42,100000,100000,90,158,369,371,0.5,0.5384615384615384,0.5213032581453634
0.4,9,88,42,100000,100000,192,106,369,371,0.5,0.4857142857142857,0.5213032581453634
0.4,9,89,42,100000,100000,116,270,369,371,0.5,0.4810126582278481,0.5213032581453634
0.4,9,90,42,100000,100000,249,122,369,371,0.5,0.48148148148148145,0.5213032581453634
0.4,9,91,42,100000,100000,111,235,369,371,0.5,0.477124183006536,0.5213032581453634
0.4,9,92,42,100000,100000,39,195,369,371,0.5,0.47058823529411764,0.5213032581453634
0.4,9,93,42,100000,100000,236,272,369,371,0.5,0.5284810126582279,0.5213032581453634
0.4,9,94,42,100000,100000,171,137,369,371,0.5,0.48333333333333334,0.5213032581453634
0.4,9,95,42,100000,100000,131,75,369,371,0.5,0.5368421052631579,0.5213032581453634
0.4,9,96,42,100000,100000,114,335,369,371,0.5,0.4807692307692308,0.5213032581453634
0.4,9,97,42,100000,100000,228,166,369,371,0.5,0.509090909090909,0.5213032581453634
0.4,9,98,42,100000,100000,280,156,369,371,0.5,0.4975609756097561,0.5213032581453634
0.4,9,99,42,100000,100000,163,198,369,371,0.5,0.5069124423963134,0.5213032581453634
0.4,10,0,42,100000,100000,177,174,366,368,0.5,0.4369747899159664,0.49257425742574257
0.4,10,1,42,100000,100000,269,201,366,368,0.5,0.45907473309608543,0.49257425742574257
0.4,10,2,42,100000,100000,231,268,366,368,0.5,0.45980707395498394,0.49257425742574257
0.4,10,3,42,100000,100000,107,47,366,368,0.5,0.5,0.49257425742574257
0.4,10,4,42,100000,100000,272,412,366,368,0.5,0.4697802197802198,0.49257425742574257
0.4,10,5,42,100000,100000,110,123,366,368,0.5,0.40522875816993464,0.49257425742574257
0.4,10,6,42,100000,100000,321,181,366,368,0.5,0.444015444015444,0.49257425742574257
0.4,10,7,42,100000,100000,237,49,366,368,0.5,0.4915254237288136,0.49257425742574257
0.4,10,8,42,100000,100000,101,203,366,368,0.5,0.4068965517241379,0.49257425742574257
0.4,10,9,42,100000,100000,176,203,366,368,0.5,0.4345991561181435,0.49257425742574257
0.4,10,10,42,100000,100000,136,148,366,368,0.5,0.4095744680851064,0.49257425742574257
0.4,10,11,42,100000,100000,102,88,366,368,0.5,0.4369747899159664,0.49257425742574257
0.4,10,12,42,100000,100000,314,59,366,368,0.5,0.4594594594594595,0.49257425742574257
0.4,10,13,42,100000,100000,179,139,366,368,0.5,0.41379310344827586,0.49257425742574257
0.4,10,14,42,100000,100000,366,113,366,368,0.5,0.4110429447852761,0.49257425742574257
0.4,10,15,42,100000,100000,64,232,366,368,0.5,0.4574468085106383,0.49257425742574257
0.4,10,16,42,100000,100000,290,228,366,368,0.5,0.4666666666666667,0.49257425742574257
0.4,10,17,42,100000,100000,263,168,366,368,0.5,0.4380165289256198,0.49257425742574257
0.4,10,18,42,100000,100000,322,167,366,368,0.5,0.4380165289256198,0.49257425742574257
0.4,10,19,42,100000,100000,92,74,366,368,0.5,0.4574468085106383,0.49257425742574257
0.4,10,20,42,100000,100000,184,90,366,368,0.5,0.4380165289256198,0.49257425742574257
0.4,10,21,42,100000,100000,66,52,366,368,0.5,0.5,0.49257425742574257
0.4,10,22,42,100000,100000,120,119,366,368,0.5,0.4146341463414634,0.49257425742574257
0.4,10,23,42,100000,100000,109,128,366,368,0.5,0.40522875816993464,0.49257425742574257
0.4,10,24,42,100000,100000,84,45,366,368,0.5,0.5,0.49257425742574257
0.4,10,25,42,100000,100000,416,323,366,368,0.5,0.48394495412844035,0.49257425742574257
0.4,10,26,42,100000,100000,336,311,366,368,0.5,0.48104265402843605,0.49257425742574257
0.4,10,27,42,100000,100000,42,97,366,368,0.5,0.5,0.49257425742574257
0.4,10,28,42,100000,100000,164,158,366,368,0.5,0.4170403587443946,0.49257425742574257
0.4,10,29,42,100000,100000,144,149,366,368,0.5,0.4175257731958763,0.49257425742574257
0.4,10,30,42,100000,100000,324,74,366,368,0.5,0.4574468085106383,0.49257425742574257
0.4,10,31,42,100000,100000,21,142,366,368,0.5,0.5925925925925926,0.49257425742574257
0.4,10,32,42,100000,100000,60,23,366,368,0.5,0.6071428571428571,0.49257425742574257
0.4,10,33,42,100000,100000,87,201,366,368,0.5,0.4380165289256198,0.49257425742574257
0.4,10,34,42,100000,100000,145,80,366,368,0.5,0.4339622641509434,0.49257425742574257
0.4,10,35,42,100000,100000,97,426,366,368,0.5,0.4057971014492754,0.49257425742574257
0.4,10,36,42,100000,100000,199,212,366,368,0.5,0.449438202247191,0.49257425742574257
0.4,10,37,42,100000,100000,84,119,366,368,0.5,0.4369747899159664,0.49257425742574257
0.4,10,38,42,100000,100000,72,152,366,368,0.5,0.4339622641509434,0.49257425742574257
0.4,10,39,42,100000,100000,191,256,366,368,0.5,0.4396887159533074,0.49257425742574257
0.4,10,40,42,100000,100000,82,124,366,368,0.5,0.4322033898305085,0.49257425742574257
0.4,10,41,42,100000,100000,183,396,366,368,0.5,0.4349593495934959,0.49257425742574257
0.4,10,42,42,100000,100000,119,130,366,368,0.5,0.4146341463414634,0.49257425742574257
0.4,10,43,42,100000,100000,86,11,366,368,0.5,0.75,0.49257425742574257
0.4,10,44,42,100000,100000,289,131,366,368,0.5,0.4126984126984127,0.49257425742574257
0.4,10,45,42,100000,100000,224,170,366,368,0.5,0.4349593495934959,0.49257425742574257
0.4,10,46,42,100000,100000,262,81,366,368,0.5,0.4392523364485981,0.49257425742574257
0.4,10,47,42,100000,100000,313,284,366,368,0.5,0.47058823529411764,0.49257425742574257
0.4,10,48,42,100000,100000,195,336,366,368,0.5,0.4444444444444444,0.49257425742574257
0.4,10,49,42,100000,100000,111,142,366,368,0.5,0.4012738853503185,0.49257425742574257
0.4,10,50,42,100000,100000,85,72,366,368,0.5,0.44565217391304346,0.49257425742574257
0.4,10,51,42,100000,100000,151,94,366,368,0.5,0.4198473282442748,0.49257425742574257
0.4,10,52,42,100000,100000,183,152,366,368,0.5,0.4170403587443946,0.49257425742574257
0.4,10,53,42,100000,100000,52,173,366,368,0.5,0.45569620253164556,0.49257425742574257
0.4,10,54,42,100000,100000,227,113,366,368,0.5,0.4110429447852761,0.49257425742574257
0.4,10,55,42,100000,100000,315,159,366,368,0.5,0.42857142857142855,0.49257425742574257
0.4,10,56,42,100000,100000,301,165,366,368,0.5,0.4369747899159664,0.49257425742574257
0.4,10,57,42,100000,100000,73,180,366,368,0.5,0.4392523364485981,0.49257425742574257
0.4,10,58,42,100000,100000,128,152,366,368,0.5,0.4186046511627907,0.49257425742574257
0.4,10,59,42,100000,100000,60,97,366,368,0.5,0.449438202247191,0.49257425742574257
0.4,10,60,42,100000,100000,3,129,366,368,0.5,1.0,0.49257425742574257
0.4,10,61,42,100000,100000,23,157,366,368,0.5,0.5625,0.49257425742574257
0.4,10,62,42,100000,100000,74,145,366,368,0.5,0.4392523364485981,0.49257425742574257
0.4,10,63,42,100000,100000,167,189,366,368,0.5,0.42035398230088494,0.49257425742574257
0.4,10,64,42,100000,100000,173,30,366,368,0.5,0.5588235294117647,0.49257425742574257
0.4,10,65,42,100000,100000,35,179,366,368,0.5,0.5098039215686274,0.49257425742574257
0.4,10,66,42,100000,100000,317,329,366,368,0.5,0.48470588235294115,0.49257425742574257
0.4,10,67,42,100000,100000,27,108,366,368,0.5,0.5405405405405406,0.49257425742574257
0.4,10,68,42,100000,100000,121,47,366,368,0.5,0.5,0.49257425742574257
0.4,10,69,42,100000,100000,379,339,366,368,0.5,0.48903508771929827,0.49257425742574257
0.4,10,70,42,100000,100000,144,117,366,368,0.5,0.4176470588235294,0.49257425742574257
0.4,10,71,42,100000,100000,170,265,366,368,0.5,0.4260869565217391,0.49257425742574257
0.4,10,72,42,100000,100000,183,215,366,368,0.5,0.4349593495934959,0.49257425742574257
0.4,10,73,42,100000,100000,53,154,366,368,0.5,0.4567901234567901,0.49257425742574257
0.4,10,74,42,100000,100000,21,109,366,368,0.5,0.5925925925925926,0.49257425742574257
0.4,10,75,42,100000,100000,616,424,366,368,0.5,0.5044404973357016,0.49257425742574257
0.4,10,76,42,100000,100000,140,330,366,368,0.5,0.4166666666666667,0.49257425742574257
0.4,10,77,42,100000,100000,192,137,366,368,0.5,0.41089108910891087,0.49257425742574257
0.4,10,78,42,100000,100000,209,289,366,368,0.5,0.45714285714285713,0.49257425742574257
0.4,10,79,42,100000,100000,259,274,366,368,0.5,0.46956521739130436,0.49257425742574257
0.4,10,80,42,100000,100000,294,18,366,368,0.5,0.6363636363636364,0.49257425742574257
0.4,10,81,42,100000,100000,72,226,366,368,0.5,0.4339622641509434,0.49257425742574257
0.4,10,82,42,100000,100000,283,93,366,368,0.5,0.4153846153846154,0.49257425742574257
0.4,10,83,42,100000,100000,236,81,366,368,0.5,0.4392523364485981,0.49257425742574257
0.4,10,84,42,100000,100000,112,135,366,368,0.5,0.4012738853503185,0.49257425742574257
0.4,10,85,42,100000,100000,90,95,366,368,0.5,0.4380165289256198,0.49257425742574257
0.4,10,86,42,100000,100000,93,369,366,368,0.5,0.4198473282442748,0.49257425742574257
0.4,10,87,42,100000,100000,210,202,366,368,0.5,0.45907473309608543,0.49257425742574257
0.4,10,88,42,100000,100000,44,185,366,368,0.5,0.47761194029850745,0.49257425742574257
0.4,10,89,42,100000,100000,25,307,366,368,0.5,0.5588235294117647,0.49257425742574257
0.4,10,90,42,100000,100000,362,188,366,368,0.5,0.449438202247191,0.49257425742574257
0.4,10,91,42,100000,100000,155,105,366,368,0.5,0.4,0.49257425742574257
0.4,10,92,42,100000,100000,272,246,366,368,0.5,0.46920821114369504,0.49257425742574257
0.4,10,93,42,100000,100000,76,114,366,368,0.5,0.44545454545454544,0.49257425742574257
0.4,10,94,42,100000,100000,93,111,366,368,0.5,0.4198473282442748,0.49257425742574257
0.4,10,95,42,100000,100000,134,510,366,368,0.5,0.41530054644808745,0.49257425742574257
0.4,10,96,42,100000,100000,99,96,366,368,0.5,0.4198473282442748,0.49257425742574257
0.4,10,97,42,100000,100000,28,172,366,368,0.5,0.4883720930232558,0.49257425742574257
0.4,10,98,42,100000,100000,132,73,366,368,0.5,0.45161290322580644,0.49257425742574257
0.4,10,99,42,100000,100000,426,145,366,368,0.5,0.4158878504672897,0.49257425742574257
0.4,11,0,42,100000,100000,92,272,380,383,0.5,0.525,0.5059952038369304
0.4,11,1,42,100000,100000,67,119,380,383,0.5,0.5,0.5059952038369304
0.4,11,2,42,100000,100000,278,262,380,383,0.5,0.48985507246376814,0.5059952038369304
0.4,11,3,42,100000,100000,55,130,380,383,0.5,0.547945205479452,0.5059952038369304
0.4,11,4,42,100000,100000,62,170,380,383,0.5,0.5119047619047619,0.5059952038369304
0.4,11,5,42,100000,100000,185,147,380,383,0.5,0.5102040816326531,0.5059952038369304
0.4,11,6,42,100000,100000,176,267,380,383,0.5,0.5043103448275862,0.5059952038369304
0.4,11,7,42,100000,100000,147,109,380,383,0.5,0.5,0.5059952038369304
0.4,11,8,42,100000,100000,135,165,380,383,0.5,0.5,0.5059952038369304
0.4,11,9,42,100000,100000,47,264,380,383,0.5,0.5737704918032787,0.5059952038369304
0.4,11,10,42,100000,100000,308,153,380,383,0.5,0.5172413793103449,0.5059952038369304
0.4,11,11,42,100000,100000,305,138,380,383,0.5,0.5,0.5059952038369304
0.4,11,12,42,100000,100000,98,231,380,383,0.5,0.5238095238095238,0.5059952038369304
0.4,11,13,42,100000,100000,177,247,380,383,0.5,0.5064377682403434,0.5059952038369304
0.4,11,14,42,100000,100000,129,160,380,383,0.5,0.5,0.5059952038369304
0.4,11,15,42,100000,100000,122,218,380,383,0.5,0.5,0.5059952038369304
0.4,11,16,42,100000,100000,144,197,380,383,0.5,0.5052631578947369,0.5059952038369304
0.4,11,17,42,100000,100000,312,114,380,383,0.5,0.4966887417218543,0.5059952038369304
0.4,11,18,42,100000,100000,408,215,380,383,0.5,0.5017667844522968,0.5059952038369304
0.4,11,19,42,100000,100000,175,20,380,383,0.5,0.5,0.5059952038369304
0.4,11,20,42,100000,100000,168,131,380,383,0.5,0.5,0.5059952038369304
0.4,11,21,42,100000,100000,282,225,380,383,0.5,0.494949494949495,0.5059952038369304
0.4,11,22,42,100000,100000,133,234,380,383,0.5,0.4943820224719101,0.5059952038369304
0.4,11,23,42,100000,100000,405,220,380,383,0.5,0.4931972789115646,0.5059952038369304
0.4,11,24,42,100000,100000,90,89,380,383,0.5,0.5128205128205128,0.5059952038369304
0.4,11,25,42,100000,100000,250,92,380,383,0.5,0.525,0.5059952038369304
0.4,11,26,42,100000,100000,128,84,380,383,0.5,0.5178571428571429,0.5059952038369304
0.4,11,27,42,100000,100000,285,125,380,383,0.5,0.5,0.5059952038369304
0.4,11,28,42,100000,100000,118,160,380,383,0.5,0.5031446540880503,0.5059952038369304
0.4,11,29,42,100000,100000,181,254,380,383,0.5,0.5041666666666667,0.5059952038369304
0.4,11,30,42,100000,100000,100,94,380,383,0.5,0.5245901639344263,0.5059952038369304
0.4,11,31,42,100000,100000,190,416,380,383,0.5,0.49612403100775193,0.5059952038369304
0.4,11,32,42,100000,100000,203,70,380,383,0.5,0.5108695652173914,0.5059952038369304
0.4,11,33,42,100000,100000,323,101,380,383,0.5,0.5,0.5059952038369304
0.4,11,34,42,100000,100000,248,80,380,383,0.5,0.5092592592592593,0.5059952038369304
0.4,11,35,42,100000,100000,103,149,380,383,0.5,0.5,0.5059952038369304
0.4,11,36,42,100000,100000,56,115,380,383,0.5,0.547945205479452,0.5059952038369304
0.4,11,37,42,100000,100000,336,133,380,383,0.5,0.4943820224719101,0.5059952038369304
0.4,11,38,42,100000,100000,107,177,380,383,0.5,0.496551724137931,0.5059952038369304
0.4,11,39,42,100000,100000,178,227,380,383,0.5,0.5085470085470085,0.5059952038369304
0.4,11,40,42,100000,100000,212,82,380,383,0.5,0.5181818181818182,0.5059952038369304
0.4,11,41,42,100000,100000,229,38,380,383,0.5,0.5416666666666666,0.5059952038369304
0.4,11,42,42,100000,100000,235,223,380,383,0.5,0.494949494949495,0.5059952038369304
0.4,11,43,42,100000,100000,139,206,380,383,0.5,0.5027027027027027,0.5059952038369304
0.4,11,44,42,100000,100000,67,312,380,383,0.5,0.5,0.5059952038369304
0.4,11,45,42,100000,100000,177,100,380,383,0.5,0.5,0.5059952038369304
0.4,11,46,42,100000,100000,285,90,380,383,0.5,0.5169491525423728,0.5059952038369304
0.4,11,47,42,100000,100000,160,47,380,383,0.5,0.576271186440678,0.5059952038369304
0.4,11,48,42,100000,100000,224,83,380,383,0.5,0.5181818181818182,0.5059952038369304
0.4,11,49,42,100000,100000,150,92,380,383,0.5,0.525,0.5059952038369304
0.4,11,50,42,100000,100000,331,236,380,383,0.5,0.4872611464968153,0.5059952038369304
0.4,11,51,42,100000,100000,96,233,380,383,0.5,0.5238095238095238,0.5059952038369304
0.4,11,52,42,100000,100000,282,229,380,383,0.5,0.49019607843137253,0.5059952038369304
0.4,11,53,42,100000,100000,366,39,380,383,0.5,0.5510204081632653,0.5059952038369304
0.4,11,54,42,100000,100000,68,268,380,383,0.5,0.5054945054945055,0.5059952038369304
0.4,11,55,42,100000,100000,101,330,380,383,0.5,0.5,0.5059952038369304
0.4,11,56,42,100000,100000,264,51,380,383,0.5,0.5714285714285714,0.5059952038369304
0.4,11,57,42,100000,100000,61,128,380,383,0.5,0.5119047619047619,0.5059952038369304
0.4,11,58,42,100000,100000,226,144,380,383,0.5,0.5052083333333334,0.5059952038369304
0.4,11,59,42,100000,100000,117,20,380,383,0.5,0.5,0.5059952038369304
0.4,11,60,42,100000,100000,159,27,380,383,0.5,0.5625,0.5059952038369304
0.4,11,61,42,100000,100000,265,143,380,383,0.5,0.5052083333333334,0.5059952038369304
0.4,11,62,42,100000,100000,98,66,380,383,0.5,0.5119047619047619,0.5059952038369304
0.4,11,63,42,100000,100000,240,47,380,383,0.5,0.576271186440678,0.5059952038369304
0.4,11,64,42,100000,100000,59,49,380,383,0.5,0.5737704918032787,0.5059952038369304
0.4,11,65,42,100000,100000,142,203,380,383,0.5,0.5053191489361702,0.5059952038369304
0.4,11,66,42,100000,100000,71,135,380,383,0.5,0.5157894736842106,0.5059952038369304
0.4,11,67,42,100000,100000,136,74,380,383,0.5,0.5208333333333334,0.5059952038369304
0.4,11,68,42,100000,100000,137,50,380,383,0.5,0.5737704918032787,0.5059952038369304
0.4,11,69,42,100000,100000,311,450,380,383,0.5,0.491725768321513,0.5059952038369304
0.4,11,70,42,100000,100000,100,192,380,383,0.5,0.5238095238095238,0.5059952038369304
0.4,11,71,42,100000,100000,261,108,380,383,0.5,0.5,0.5059952038369304
0.4,11,72,42,100000,100000,193,219,380,383,0.5,0.5,0.5059952038369304
0.4,11,73,42,100000,100000,239,79,380,383,0.5,0.5294117647058824,0.5059952038369304
0.4,11,74,42,100000,100000,102,253,380,383,0.5,0.5,0.5059952038369304
0.4,11,75,42,100000,100000,142,133,380,383,0.5,0.4943820224719101,0.5059952038369304
0.4,11,76,42,100000,100000,202,237,380,383,0.5,0.4963235294117647,0.5059952038369304
0.4,11,77,42,100000,100000,108,133,380,383,0.5,0.5,0.5059952038369304
0.4,11,78,42,100000,100000,181,198,380,383,0.5,0.5041666666666667,0.5059952038369304
0.4,11,79,42,100000,100000,143,40,380,383,0.5,0.5490196078431373,0.5059952038369304
0.4,11,80,42,100000,100000,136,67,380,383,0.5,0.5057471264367817,0.5059952038369304
0.4,11,81,42,100000,100000,136,127,380,383,0.5,0.5,0.5059952038369304
0.4,11,82,42,100000,100000,54,180,380,383,0.5,0.5571428571428572,0.5059952038369304
0.4,11,83,42,100000,100000,45,67,380,383,0.5,0.5892857142857143,0.5059952038369304
0.4,11,84,42,100000,100000,107,19,380,383,0.5,0.4782608695652174,0.5059952038369304
0.4,11,85,42,100000,100000,77,222,380,383,0.5,0.53,0.5059952038369304
0.4,11,86,42,100000,100000,532,170,380,383,0.5,0.5043859649122807,0.5059952038369304
0.4,11,87,42,100000,100000,97,145,380,383,0.5,0.5238095238095238,0.5059952038369304
0.4,11,88,42,100000,100000,128,300,380,383,0.5,0.5,0.5059952038369304
0.4,11,89,42,100000,100000,110,279,380,383,0.5,0.5034013605442177,0.5059952038369304
0.4,11,90,42,100000,100000,249,289,380,383,0.5,0.49262536873156343,0.5059952038369304
0.4,11,91,42,100000,100000,130,98,380,383,0.5,0.5238095238095238,0.5059952038369304
0.4,11,92,42,100000,100000,525,162,380,383,0.5,0.5186915887850467,0.5059952038369304
0.4,11,93,42,100000,100000,398,125,380,383,0.5,0.5,0.5059952038369304
0.4,11,94,42,100000,100000,103,515,380,383,0.5,0.5,0.5059952038369304
0.4,11,95,42,100000,100000,87,56,380,383,0.5,0.5846153846153846,0.5059952038369304
0.4,11,96,42,100000,100000,220,88,380,383,0.5,0.5175438596491229,0.5059952038369304
0.4,11,97,42,100000,100000,193,124,380,383,0.5,0.49693251533742333,0.5059952038369304
0.4,11,98,42,100000,100000,143,99,380,383,0.5,0.5238095238095238,0.5059952038369304
0.4,11,99,42,100000,100000,212,294,380,383,0.5,0.5,0.5059952038369304
0.4,12,0,42,100000,100000,74,156,353,364,0.5,0.5638297872340425,0.5238095238095238
0.4,12,1,42,100000,100000,130,107,353,364,0.5,0.5151515151515151,0.5238095238095238
0.4,12,2,42,100000,100000,135,260,353,364,0.5,0.5105263157894737,0.5238095238095238
0.4,12,3,42,100000,100000,240,117,353,364,0.5,0.5238095238095238,0.5238095238095238
0.4,12,4,42,100000,100000,16,109,353,364,0.5,0.4583333333333333,0.5238095238095238
0.4,12,5,42,100000,100000,121,94,353,364,0.5,0.5344827586206896,0.5238095238095238
0.4,12,6,42,100000,100000,87,97,353,364,0.5,0.5384615384615384,0.5238095238095238
0.4,12,7,42,100000,100000,213,57,353,364,0.5,0.527027027027027,0.5238095238095238
