parameter_alpha,pair_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
0.4,19,27,100000,100000,191,74,367,366,0.5,0.46153846153846156,0.4748743718592965
0.4,19,28,100000,100000,342,229,355,354,0.5,0.4870967741935484,0.4911392405063291
0.4,19,29,100000,100000,70,5,355,372,0.5,0.3333333333333333,0.5072115384615384
0.4,19,30,100000,100000,172,114,375,380,0.5,0.5266666666666666,0.5073891625615764
0.4,19,31,100000,100000,128,36,354,352,0.5,0.6170212765957447,0.509090909090909
0.4,19,32,100000,100000,353,154,357,357,0.5,0.5049019607843137,0.5051546391752577
0.4,19,33,100000,100000,112,168,372,376,0.5,0.4866666666666667,0.5358024691358024
0.4,19,34,100000,100000,205,237,369,380,0.5,0.5179856115107914,0.5317073170731708
0.4,19,35,100000,100000,12,81,374,393,0.5,0.5,0.4928571428571429
0.4,19,36,100000,100000,147,53,379,379,0.5,0.4626865671641791,0.5012106537530266
0.4,19,37,100000,100000,43,165,363,354,0.5,0.4727272727272727,0.4900990099009901
0.4,19,38,100000,100000,38,110,366,377,0.5,0.5531914893617021,0.48641975308641977
0.4,19,39,100000,100000,216,266,362,356,0.5,0.5163636363636364,0.5123152709359606
0.4,19,40,100000,100000,121,17,383,374,0.5,0.35,0.5134474327628362
0.4,19,41,100000,100000,56,212,356,363,0.5,0.4647887323943662,0.49148418491484186
0.4,19,42,100000,100000,162,327,371,366,0.5,0.4766355140186916,0.49379652605459057
0.4,19,43,100000,100000,173,204,350,360,0.5,0.497907949790795,0.5012853470437018
0.4,19,44,100000,100000,342,72,381,380,0.5,0.4019607843137255,0.48578199052132703
0.4,19,45,100000,100000,536,248,364,362,0.5,0.486646884272997,0.5025125628140703
0.4,19,46,100000,100000,125,75,372,372,0.5,0.47572815533980584,0.48418491484184917
0.4,19,47,100000,100000,223,249,380,373,0.5,0.5209790209790209,0.537712895377129
0.4,19,48,100000,100000,236,60,375,364,0.5,0.5529411764705883,0.5062344139650873
0.4,19,49,100000,100000,91,51,382,377,0.5,0.4927536231884058,0.5
0.4,19,50,100000,100000,87,20,387,386,0.5,0.4411764705882353,0.503562945368171
0.4,19,51,100000,100000,103,304,377,379,0.5,0.4676258992805755,0.4892601431980907
0.4,19,52,100000,100000,240,43,383,375,0.5,0.5614035087719298,0.49033816425120774
0.4,19,53,100000,100000,215,163,356,375,0.5,0.4926829268292683,0.5186104218362283
0.4,19,54,100000,100000,132,219,349,345,0.5,0.5325443786982249,0.5025906735751295
0.4,19,55,100000,100000,98,192,359,359,0.5,0.4645669291338583,0.47044334975369456
0.4,19,56,100000,100000,151,309,366,376,0.5,0.4926829268292683,0.45913461538461536
0.4,19,57,100000,100000,262,25,351,357,0.5,0.5151515151515151,0.46115288220551376
0.4,19,58,100000,100000,57,118,356,359,0.5,0.5342465753424658,0.49748743718592964
0.4,19,59,100000,100000,144,121,364,380,0.5,0.5098039215686274,0.5084337349397591
0.4,19,60,100000,100000,96,148,368,368,0.5,0.5234375,0.49014778325123154
0.4,19,61,100000,100000,64,66,370,371,0.5,0.43820224719101125,0.5061124694376528
0.4,19,62,100000,100000,96,289,376,355,0.5,0.5431034482758621,0.5225
0.4,19,63,100000,100000,117,310,358,375,0.5,0.47126436781609193,0.47368421052631576
0.4,19,64,100000,100000,477,88,373,376,0.5,0.4789915966386555,0.5144230769230769
0.4,19,65,100000,100000,155,206,364,366,0.5,0.48058252427184467,0.4729064039408867
0.4,19,66,100000,100000,89,94,365,366,0.5,0.543859649122807,0.48635235732009924
0.4,19,67,100000,100000,50,87,361,371,0.5,0.4507042253521127,0.5012406947890818
0.4,19,68,100000,100000,256,196,363,364,0.5,0.5215686274509804,0.5256410256410257
0.4,19,69,100000,100000,526,116,362,383,0.5,0.4927536231884058,0.511166253101737
0.4,19,70,100000,100000,77,138,368,364,0.5,0.5051546391752577,0.4975
0.4,19,71,100000,100000,92,304,358,337,0.5,0.5086206896551724,0.5167958656330749
0.4,19,72,100000,100000,318,190,367,376,0.5,0.4939759036144578,0.5146341463414634
0.4,19,73,100000,100000,291,170,369,368,0.5,0.4491525423728814,0.4975369458128079
0.4,19,74,100000,100000,276,220,375,389,0.5,0.5543071161048689,0.5676328502415459
0.4,19,75,100000,100000,225,179,386,382,0.5,0.5291666666666667,0.5288461538461539
0.4,19,76,100000,100000,347,303,366,343,0.5,0.5157384987893463,0.542997542997543
0.4,19,77,100000,100000,54,242,357,350,0.5,0.5555555555555556,0.45566502463054187
0.4,19,78,100000,100000,347,302,362,374,0.5,0.4923469387755102,0.51010101010101
0.4,19,79,100000,100000,133,298,365,384,0.5,0.510752688172043,0.49014778325123154
0.4,19,80,100000,100000,225,103,377,376,0.5,0.5217391304347826,0.4878048780487805
0.4,19,81,100000,100000,139,205,362,351,0.5,0.42105263157894735,0.47619047619047616
0.4,19,82,100000,100000,139,15,365,358,0.5,0.6111111111111112,0.5084745762711864
0.4,19,83,100000,100000,145,121,359,350,0.5,0.5149700598802395,0.4578005115089514
0.4,19,84,100000,100000,144,336,381,366,0.5,0.5053191489361702,0.4940898345153664
0.4,19,85,100000,100000,33,123,364,367,0.5,0.46938775510204084,0.5037783375314862
0.4,19,86,100000,100000,322,86,368,373,0.5,0.6274509803921569,0.5251256281407035
0.4,19,87,100000,100000,133,221,381,389,0.5,0.550561797752809,0.5179856115107914
0.4,19,88,100000,100000,134,259,362,368,0.5,0.47282608695652173,0.5346534653465347
0.4,19,89,100000,100000,75,145,378,378,0.5,0.5257731958762887,0.5123152709359606
0.4,19,90,100000,100000,132,157,377,371,0.5,0.5142857142857142,0.5145631067961165
0.4,19,91,100000,100000,271,267,368,374,0.5,0.5014492753623189,0.43614457831325304
0.4,19,92,100000,100000,172,181,371,358,0.5,0.4646017699115044,0.46954314720812185
0.4,19,93,100000,100000,265,10,382,381,0.5,0.46153846153846156,0.5142857142857142
0.4,19,94,100000,100000,416,175,383,388,0.5,0.5021459227467812,0.5048076923076923
0.4,19,95,100000,100000,178,331,359,368,0.5,0.49377593360995853,0.5321782178217822
0.4,19,96,100000,100000,69,230,381,362,0.5,0.48863636363636365,0.4792176039119804
0.4,19,97,100000,100000,96,45,366,363,0.5,0.5660377358490566,0.5294117647058824
0.4,19,98,100000,100000,87,292,369,374,0.5,0.45901639344262296,0.5048780487804878
0.4,19,99,100000,100000,196,344,386,387,0.5,0.4942084942084942,0.5071090047393365
