parameter_k,pair_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
70,17,49,100000,100000,556,560,785,786,0.5,0.5075034106412005,0.5226438188494492
70,17,50,100000,100000,571,608,799,793,0.5,0.5241286863270778,0.5224242424242425
70,17,51,100000,100000,590,582,792,804,0.5,0.4875816993464052,0.47406513872135103
70,17,52,100000,100000,602,593,786,793,0.5,0.5301047120418848,0.4896214896214896
70,17,53,100000,100000,581,578,785,779,0.5,0.49216710182767626,0.5092707045735476
70,17,54,100000,100000,562,564,790,778,0.5,0.5013368983957219,0.5012254901960784
70,17,55,100000,100000,593,607,785,781,0.5,0.4897959183673469,0.5067484662576687
70,17,56,100000,100000,583,558,798,798,0.5,0.4835742444152431,0.5228915662650603
70,17,57,100000,100000,600,555,800,805,0.5,0.4867021276595745,0.513317191283293
70,17,58,100000,100000,548,608,780,794,0.5,0.5108108108108108,0.5036674816625917
70,17,59,100000,100000,547,570,787,796,0.5,0.4779116465863454,0.5219512195121951
70,17,60,100000,100000,589,561,811,811,0.5,0.49318801089918257,0.5066026410564226
70,17,61,100000,100000,567,556,792,788,0.5,0.4979811574697174,0.5134474327628362
70,17,62,100000,100000,590,550,796,805,0.5,0.5305555555555556,0.5114873035066505
70,17,63,100000,100000,606,550,786,797,0.5,0.5007072135785007,0.5151883353584447
70,17,64,100000,100000,605,595,789,793,0.5,0.4931506849315068,0.5024449877750611
70,17,65,100000,100000,588,587,806,798,0.5,0.5019556714471969,0.517490952955368
70,17,66,100000,100000,571,542,789,792,0.5,0.5117891816920943,0.4896214896214896
70,17,67,100000,100000,560,560,789,791,0.5,0.4612352168199737,0.4957472660996355
70,17,68,100000,100000,568,563,801,811,0.5,0.4886211512717537,0.5065710872162486
70,17,69,100000,100000,582,544,796,796,0.5,0.5403111739745403,0.5109223300970874
70,17,70,100000,100000,537,585,788,796,0.5,0.48194444444444445,0.5231707317073171
70,17,71,100000,100000,578,593,785,796,0.5,0.4740932642487047,0.47566909975669097
70,17,72,100000,100000,572,582,806,795,0.5,0.5086551264980027,0.503015681544029
70,17,73,100000,100000,583,602,792,799,0.5,0.470074812967581,0.503030303030303
70,17,74,100000,100000,587,570,806,811,0.5,0.4920844327176781,0.5154761904761904
70,17,75,100000,100000,588,566,795,797,0.5,0.49601063829787234,0.5066344993968637
70,17,76,100000,100000,587,618,782,783,0.5,0.49433962264150944,0.4722564734895191
70,17,77,100000,100000,596,563,816,820,0.5,0.5125164690382081,0.4935064935064935
70,17,78,100000,100000,553,562,810,813,0.5,0.47808764940239046,0.49523809523809526
70,17,79,100000,100000,589,617,810,804,0.5,0.5,0.5100591715976331
70,17,80,100000,100000,559,558,791,786,0.5,0.4993215739484396,0.5073349633251834
70,17,81,100000,100000,586,553,792,792,0.5,0.503968253968254,0.5328467153284672
70,17,82,100000,100000,595,580,796,791,0.5,0.5064599483204134,0.4957678355501814
70,17,83,100000,100000,561,584,811,807,0.5,0.4819277108433735,0.5017667844522968
70,17,84,100000,100000,593,548,790,794,0.5,0.48622589531680444,0.5134146341463415
70,17,85,100000,100000,571,595,801,816,0.5,0.4662420382165605,0.46226415094339623
70,17,86,100000,100000,603,582,798,799,0.5,0.5006657789613849,0.5084541062801933
70,17,87,100000,100000,618,594,799,805,0.5,0.4918032786885246,0.4897959183673469
70,17,88,100000,100000,593,553,790,791,0.5,0.5253772290809328,0.518925518925519
70,17,89,100000,100000,591,591,802,796,0.5,0.517555266579974,0.49817739975698666
70,17,90,100000,100000,571,581,796,795,0.5,0.49411764705882355,0.46973365617433416
70,17,91,100000,100000,589,588,820,810,0.5,0.5077922077922078,0.5059241706161137
70,17,92,100000,100000,575,610,793,790,0.5,0.5241830065359477,0.5507955936352509
70,17,93,100000,100000,593,569,794,788,0.5,0.5235531628532974,0.49694749694749696
70,17,94,100000,100000,577,558,794,792,0.5,0.48525469168900803,0.5042527339003645
70,17,95,100000,100000,595,556,796,800,0.5,0.547486033519553,0.5246690734055355
70,17,96,100000,100000,563,572,790,796,0.5,0.50066401062417,0.5067155067155067
70,17,97,100000,100000,578,566,802,801,0.5,0.5135135135135135,0.5228365384615384
70,17,98,100000,100000,538,570,796,803,0.5,0.4949928469241774,0.49097472924187724
70,17,99,100000,100000,582,600,802,791,0.5,0.5070967741935484,0.48009650180940894
70,18,0,100000,100000,570,563,781,790,0.5,0.5160857908847185,0.5287637698898409
70,18,1,100000,100000,557,589,798,795,0.5,0.4647887323943662,0.4789410348977136
70,18,2,100000,100000,562,598,811,792,0.5,0.48202396804260983,0.48148148148148145
70,18,3,100000,100000,555,613,810,802,0.5,0.5150273224043715,0.5114045618247299
70,18,4,100000,100000,572,571,804,793,0.5,0.5469387755102041,0.4837153196622437
70,18,5,100000,100000,569,545,785,795,0.5,0.49791955617198336,0.48848484848484847
70,18,6,100000,100000,569,559,799,790,0.5,0.48533333333333334,0.4938875305623472
70,18,7,100000,100000,606,576,791,786,0.5,0.4943109987357775,0.4735547355473555
70,18,8,100000,100000,576,570,813,819,0.5,0.5060080106809078,0.5029515938606848
70,18,9,100000,100000,579,592,799,787,0.5,0.5080645161290323,0.5066505441354293
70,18,10,100000,100000,561,551,791,801,0.5,0.5178082191780822,0.5
70,18,11,100000,100000,568,570,802,798,0.5,0.5073041168658698,0.5392986698911729
70,18,12,100000,100000,531,534,799,793,0.5,0.5392441860465116,0.5048543689320388
70,18,13,100000,100000,583,608,790,796,0.5,0.5076923076923077,0.4945321992709599
70,18,14,100000,100000,578,572,795,791,0.5,0.4986842105263158,0.49271844660194175
70,18,15,100000,100000,606,588,804,809,0.5,0.4974025974025974,0.4963768115942029
70,18,16,100000,100000,562,552,792,800,0.5,0.49794238683127573,0.4963680387409201
70,18,17,100000,100000,548,571,794,788,0.5,0.5173370319001387,0.5206812652068127
70,18,18,100000,100000,575,584,794,791,0.5,0.47759282970550576,0.47936893203883496
70,18,19,100000,100000,590,609,797,796,0.5,0.5236220472440944,0.49879227053140096
70,18,20,100000,100000,587,541,805,794,0.5,0.4946091644204852,0.47653429602888087
70,18,21,100000,100000,586,563,798,800,0.5,0.5134770889487871,0.4831730769230769
70,18,22,100000,100000,596,589,788,789,0.5,0.49810366624525915,0.5189718482252142
70,18,23,100000,100000,576,596,801,811,0.5,0.4706649282920469,0.5346062052505967
70,18,24,100000,100000,587,597,794,792,0.5,0.5019157088122606,0.5219512195121951
70,18,25,100000,100000,563,579,816,807,0.5,0.4993252361673414,0.5285035629453682
70,18,26,100000,100000,602,543,813,799,0.5,0.5,0.48086124401913877
70,18,27,100000,100000,568,591,802,796,0.5,0.48456375838926175,0.48848484848484847
70,18,28,100000,100000,604,583,785,797,0.5,0.5191040843214756,0.5036855036855037
70,18,29,100000,100000,601,565,805,811,0.5,0.5335120643431636,0.5186074429771909
70,18,30,100000,100000,609,548,792,792,0.5,0.4837837837837838,0.5274056029232643
70,18,31,100000,100000,566,584,803,809,0.5,0.49933949801849403,0.5108173076923077
70,18,32,100000,100000,552,573,812,792,0.5,0.5125348189415042,0.48928571428571427
70,18,33,100000,100000,598,569,795,792,0.5,0.49216710182767626,0.5018270401948843
70,18,34,100000,100000,543,604,801,804,0.5,0.5229485396383866,0.48564593301435405
70,18,35,100000,100000,580,581,779,783,0.5,0.47759282970550576,0.48271604938271606
70,18,36,100000,100000,572,557,789,793,0.5,0.5053619302949062,0.49634146341463414
70,18,37,100000,100000,574,530,798,799,0.5,0.4938101788170564,0.4837153196622437
70,18,38,100000,100000,590,584,802,788,0.5,0.5084525357607282,0.5109489051094891
70,18,39,100000,100000,546,593,788,785,0.5,0.4943502824858757,0.5196560196560197
70,18,40,100000,100000,613,523,805,797,0.5,0.5144927536231884,0.47836538461538464
70,18,41,100000,100000,536,576,797,802,0.5,0.5021337126600285,0.49521531100478466
70,18,42,100000,100000,559,585,811,811,0.5,0.5116598079561042,0.5210084033613446
70,18,43,100000,100000,596,569,789,799,0.5,0.48313090418353577,0.47578692493946734
70,18,44,100000,100000,545,585,785,793,0.5,0.53954802259887,0.5036764705882353
70,18,45,100000,100000,541,602,791,810,0.5,0.5048143053645117,0.5096852300242131
70,18,46,100000,100000,591,584,797,801,0.5,0.5033467202141901,0.49939686369119424
70,18,47,100000,100000,607,577,797,798,0.5,0.5240641711229946,0.5224242424242425
70,18,48,100000,100000,574,584,796,779,0.5,0.508724832214765,0.49938800489596086
70,18,49,100000,100000,572,575,797,795,0.5,0.5006657789613849,0.4855769230769231
70,18,50,100000,100000,592,575,782,780,0.5,0.5053050397877984,0.4658385093167702
70,18,51,100000,100000,606,579,795,804,0.5,0.507323568575233,0.5248484848484849
70,18,52,100000,100000,611,583,802,796,0.5,0.4930643127364439,0.49401913875598086
70,18,53,100000,100000,586,580,784,789,0.5,0.5045992115637319,0.5036585365853659
70,18,54,100000,100000,583,579,777,779,0.5,0.4665809768637532,0.46732429099876693
70,18,55,100000,100000,539,611,807,795,0.5,0.5034578146611342,0.5107655502392344
70,18,56,100000,100000,576,593,802,805,0.5,0.48846153846153845,0.5035885167464115
70,18,57,100000,100000,559,564,794,794,0.5,0.4973190348525469,0.49817739975698666
70,18,58,100000,100000,564,577,802,797,0.5,0.5298102981029811,0.4915458937198068
70,18,59,100000,100000,590,554,808,803,0.5,0.5,0.4898688915375447
70,18,60,100000,100000,558,578,806,792,0.5,0.5198902606310014,0.5332527206771464
70,18,61,100000,100000,572,561,797,799,0.5,0.4842681258549932,0.48736462093862815
70,18,62,100000,100000,590,602,788,792,0.5,0.5224071702944942,0.49447852760736194
70,18,63,100000,100000,568,565,801,802,0.5,0.5087014725568942,0.5280764635603346
70,18,64,100000,100000,574,567,811,810,0.5,0.5407608695652174,0.5088967971530249
70,18,65,100000,100000,582,587,798,798,0.5,0.4967989756722151,0.4867469879518072
70,18,66,100000,100000,596,574,807,795,0.5,0.49548387096774194,0.4975845410628019
70,18,67,100000,100000,561,610,789,787,0.5,0.48464619492656874,0.49326805385556916
70,18,68,100000,100000,571,583,801,792,0.5,0.47619047619047616,0.4777376654632972
70,18,69,100000,100000,598,566,807,802,0.5,0.4940079893475366,0.5227272727272727
70,18,70,100000,100000,600,575,799,796,0.5,0.4968152866242038,0.5139393939393939
70,18,71,100000,100000,565,554,802,804,0.5,0.5149863760217984,0.5210084033613446
70,18,72,100000,100000,593,580,821,812,0.5,0.49167733674775926,0.5089179548156956
70,18,73,100000,100000,568,586,806,805,0.5,0.5122282608695652,0.4815695600475624
70,18,74,100000,100000,550,603,808,809,0.5,0.4931506849315068,0.4904534606205251
70,18,75,100000,100000,538,583,793,792,0.5,0.520891364902507,0.4877750611246944
70,18,76,100000,100000,589,562,793,812,0.5,0.48868175765645805,0.5383693045563549
70,18,77,100000,100000,574,535,788,794,0.5,0.5513748191027497,0.5231707317073171
70,18,78,100000,100000,608,571,804,812,0.5,0.5066489361702128,0.4970131421744325
70,18,79,100000,100000,581,546,780,784,0.5,0.4978723404255319,0.511742892459827
70,18,80,100000,100000,607,590,801,807,0.5,0.5109114249037228,0.5108173076923077
70,18,81,100000,100000,588,607,802,796,0.5,0.4917825537294564,0.44683393070489846
70,18,82,100000,100000,611,554,785,787,0.5,0.4961139896373057,0.5129789864029666
70,18,83,100000,100000,577,597,794,800,0.5,0.5306666666666666,0.5109756097560976
70,18,84,100000,100000,568,575,776,777,0.5,0.4783748361730013,0.47890818858560796
70,18,85,100000,100000,593,630,818,815,0.5,0.5006242197253433,0.48513674197384066
70,18,86,100000,100000,623,548,796,777,0.5,0.4966442953020134,0.5268948655256723
70,18,87,100000,100000,558,552,797,796,0.5,0.4939106901217862,0.5102781136638452
70,18,88,100000,100000,552,586,799,790,0.5,0.5047489823609227,0.5164433617539586
70,18,89,100000,100000,592,560,785,796,0.5,0.5006821282401092,0.48418491484184917
70,18,90,100000,100000,555,597,788,785,0.5,0.49259757738896365,0.47878787878787876
70,18,91,100000,100000,587,574,783,786,0.5,0.4875491480996068,0.48641975308641977
70,18,92,100000,100000,591,596,810,792,0.5,0.5031766200762389,0.4874551971326165
70,18,93,100000,100000,591,554,799,799,0.5,0.5156037991858887,0.5114873035066505
70,18,94,100000,100000,584,569,780,774,0.5,0.5019867549668874,0.4796547472256473
70,18,95,100000,100000,586,577,807,802,0.5,0.47307692307692306,0.524609843937575
70,18,96,100000,100000,582,597,820,816,0.5,0.5097276264591439,0.5332541567695962
70,18,97,100000,100000,577,539,786,788,0.5,0.5082872928176796,0.49387254901960786
70,18,98,100000,100000,546,555,807,802,0.5,0.5478260869565217,0.49879227053140096
70,18,99,100000,100000,571,559,797,802,0.5,0.466403162055336,0.5029940119760479
70,19,0,100000,100000,570,580,803,795,0.5,0.5013123359580053,0.5054151624548736
70,19,1,100000,100000,579,557,792,796,0.5,0.4775510204081633,0.5
70,19,2,100000,100000,568,536,803,813,0.5,0.5028490028490028,0.5204326923076923
70,19,3,100000,100000,573,596,789,775,0.5,0.4752604166666667,0.4692874692874693
70,19,4,100000,100000,569,564,804,808,0.5,0.5033288948069241,0.47058823529411764
70,19,5,100000,100000,580,586,801,791,0.5,0.49476439790575916,0.47889022919179736
70,19,6,100000,100000,607,567,814,811,0.5,0.46657929226736566,0.48760330578512395
70,19,7,100000,100000,582,616,808,799,0.5,0.4973404255319149,0.5155502392344498
70,19,8,100000,100000,613,539,805,806,0.5,0.49239280774550487,0.46634615384615385
70,19,9,100000,100000,573,567,811,811,0.5,0.5296551724137931,0.5118483412322274
70,19,10,100000,100000,560,511,766,774,0.5,0.5246913580246914,0.5094339622641509
70,19,11,100000,100000,596,567,776,778,0.5,0.4966711051930759,0.4919053549190536
70,19,12,100000,100000,607,559,791,800,0.5,0.4958904109589041,0.4951338199513382
70,19,13,100000,100000,585,573,799,801,0.5,0.49483204134366926,0.4969770253929867
70,19,14,100000,100000,592,614,786,800,0.5,0.49812734082397003,0.46528623629719856
70,19,15,100000,100000,562,600,789,796,0.5,0.5139442231075697,0.4666666666666667
70,19,16,100000,100000,573,610,797,801,0.5,0.4888010540184453,0.5024096385542168
70,19,17,100000,100000,551,556,782,775,0.5,0.4884353741496599,0.5235732009925558
70,19,18,100000,100000,580,597,803,799,0.5,0.5006418485237484,0.48739495798319327
70,19,19,100000,100000,563,549,819,802,0.5,0.4766355140186916,0.48406139315230223
70,19,20,100000,100000,548,598,811,803,0.5,0.46174496644295304,0.4863905325443787
70,19,21,100000,100000,543,610,812,795,0.5,0.47651006711409394,0.48867699642431467
70,19,22,100000,100000,603,593,807,800,0.5,0.4942528735632184,0.5149342891278376
70,19,23,100000,100000,589,629,797,801,0.5,0.526797385620915,0.4951807228915663
70,19,24,100000,100000,635,576,782,795,0.5,0.4332909783989835,0.4817073170731707
70,19,25,100000,100000,557,582,798,785,0.5,0.4945652173913043,0.49817739975698666
70,19,26,100000,100000,603,555,782,792,0.5,0.5236111111111111,0.5171990171990172
70,19,27,100000,100000,544,591,799,803,0.5,0.4972375690607735,0.4867469879518072
70,19,28,100000,100000,593,583,808,804,0.5,0.5143229166666666,0.5
70,19,29,100000,100000,597,577,803,782,0.5,0.5176470588235295,0.48484848484848486
70,19,30,100000,100000,596,590,797,803,0.5,0.49044585987261147,0.4946107784431138
70,19,31,100000,100000,551,642,798,799,0.5,0.5145228215767634,0.49759615384615385
70,19,32,100000,100000,536,542,818,822,0.5,0.497841726618705,0.5064935064935064
70,19,33,100000,100000,641,631,813,809,0.5,0.5109756097560976,0.5005988023952096
70,19,34,100000,100000,590,553,807,801,0.5,0.4891891891891892,0.4958382877526754
70,19,35,100000,100000,557,579,785,789,0.5,0.5066844919786097,0.4889705882352941
70,19,36,100000,100000,564,622,797,792,0.5,0.5131034482758621,0.49696969696969695
70,19,37,100000,100000,598,526,805,799,0.5,0.48169014084507045,0.5036144578313253
70,19,38,100000,100000,601,587,803,803,0.5,0.4856770833333333,0.49095295536791317
70,19,39,100000,100000,551,581,803,802,0.5,0.49069148936170215,0.49459783913565425
70,19,40,100000,100000,558,586,814,813,0.5,0.48673740053050396,0.5137395459976105
70,19,41,100000,100000,552,607,804,809,0.5,0.49175824175824173,0.4875148632580262
70,19,42,100000,100000,591,546,797,797,0.5,0.5146853146853146,0.5254854368932039
70,19,43,100000,100000,610,612,789,787,0.5,0.52625,0.5110294117647058
70,19,44,100000,100000,587,579,813,799,0.5,0.5013123359580053,0.4780023781212842
70,19,45,100000,100000,625,557,817,802,0.5,0.5052631578947369,0.5267538644470868
70,19,46,100000,100000,612,606,807,821,0.5,0.5056746532156369,0.5058823529411764
70,19,47,100000,100000,591,563,811,802,0.5,0.4780361757105943,0.5155875299760192
70,19,48,100000,100000,595,578,794,797,0.5,0.5130890052356021,0.4867149758454106
70,19,49,100000,100000,570,592,799,801,0.5,0.4922077922077922,0.5120481927710844
70,19,50,100000,100000,595,529,800,792,0.5,0.4934876989869754,0.49819059107358266
70,19,51,100000,100000,634,606,814,817,0.5,0.5160891089108911,0.4964622641509434
70,19,52,100000,100000,567,545,811,811,0.5,0.483695652173913,0.5296208530805687
70,19,53,100000,100000,612,611,804,806,0.5,0.5299363057324841,0.5149342891278376
70,19,54,100000,100000,604,581,790,792,0.5,0.5052631578947369,0.5347137637028014
70,19,55,100000,100000,603,594,799,803,0.5,0.4961832061068702,0.5011990407673861
70,19,56,100000,100000,591,604,803,799,0.5,0.5091863517060368,0.4892344497607656
70,19,57,100000,100000,594,542,809,815,0.5,0.5,0.5246690734055355
70,19,58,100000,100000,590,607,808,793,0.5,0.503209242618742,0.5090036014405762
70,19,59,100000,100000,535,589,817,813,0.5,0.4930167597765363,0.5147232037691402
70,19,60,100000,100000,591,547,802,796,0.5,0.5143638850889193,0.4957678355501814
70,19,61,100000,100000,556,607,804,797,0.5,0.5088919288645691,0.4813027744270205
70,19,62,100000,100000,581,542,801,775,0.5,0.49666221628838453,0.50920245398773
70,19,63,100000,100000,603,596,793,800,0.5,0.5160462130937099,0.5102781136638452
70,19,64,100000,100000,576,564,783,780,0.5,0.4993412384716733,0.5086633663366337
70,19,65,100000,100000,589,581,825,810,0.5,0.5025839793281653,0.5172004744958482
70,19,66,100000,100000,571,577,804,793,0.5,0.4913678618857902,0.5048192771084338
70,19,67,100000,100000,603,550,798,803,0.5,0.472,0.4993924665856622
70,19,68,100000,100000,558,588,797,802,0.5,0.4925170068027211,0.50661853188929
70,19,69,100000,100000,562,595,801,800,0.5,0.5060728744939271,0.49338146811071
70,19,70,100000,100000,565,561,820,813,0.5,0.49269588313413015,0.5017626321974148
70,19,71,100000,100000,607,576,808,797,0.5,0.5170603674540682,0.4692400482509047
70,19,72,100000,100000,569,579,777,776,0.5,0.49466666666666664,0.49813200498132004
70,19,73,100000,100000,552,598,812,808,0.5,0.4924554183813443,0.46800947867298576
70,19,74,100000,100000,602,564,803,794,0.5,0.4743935309973046,0.49578820697954273
70,19,75,100000,100000,622,572,790,791,0.5,0.4986979166666667,0.4993909866017052
70,19,76,100000,100000,600,626,789,790,0.5,0.48957055214723927,0.47868453105968334
70,19,77,100000,100000,552,589,779,782,0.5,0.46484375,0.533498759305211
70,19,78,100000,100000,562,563,784,799,0.5,0.5107816711590296,0.5104039167686658
70,19,79,100000,100000,588,617,797,822,0.5,0.5259822560202788,0.5053635280095352
70,19,80,100000,100000,554,591,787,789,0.5,0.49732620320855614,0.4938875305623472
70,19,81,100000,100000,579,591,796,800,0.5,0.4782608695652174,0.516867469879518
70,19,82,100000,100000,565,564,786,796,0.5,0.5095108695652174,0.4902200488997555
70,19,83,100000,100000,544,583,805,814,0.5,0.49444444444444446,0.5035545023696683
70,19,84,100000,100000,593,571,792,799,0.5,0.4680306905370844,0.48492159227985526
70,19,85,100000,100000,590,605,792,802,0.5,0.5025641025641026,0.4964114832535885
70,19,86,100000,100000,631,563,785,792,0.5,0.504774897680764,0.4793187347931874
70,19,87,100000,100000,602,528,798,796,0.5,0.5343839541547278,0.5024330900243309
70,19,88,100000,100000,566,570,812,797,0.5,0.48874172185430464,0.5065868263473053
70,19,89,100000,100000,610,599,798,795,0.5,0.505,0.49401913875598086
70,19,90,100000,100000,571,595,814,804,0.5,0.46965699208443273,0.4958382877526754
70,19,91,100000,100000,586,586,785,796,0.5,0.4860406091370558,0.4696601941747573
70,19,92,100000,100000,596,567,792,791,0.5,0.4912751677852349,0.49390243902439024
70,19,93,100000,100000,591,583,805,784,0.5,0.4832474226804124,0.5073170731707317
70,19,94,100000,100000,566,591,789,798,0.5,0.5121621621621621,0.4945321992709599
70,19,95,100000,100000,588,539,793,779,0.5,0.47106325706594887,0.4987714987714988
70,19,96,100000,100000,611,600,795,788,0.5,0.4962871287128713,0.4927007299270073
70,19,97,100000,100000,615,584,805,788,0.5,0.535064935064935,0.5096385542168674
70,19,98,100000,100000,617,588,797,797,0.5,0.5077319587628866,0.5072289156626506
70,19,99,100000,100000,578,581,806,809,0.5,0.4697554697554698,0.513095238095238
