parameter_k,pair_id,permute_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
70,19,14,42,100000,100000,587,586,797,797,0.5,0.5149544863459038,0.5254854368932039
70,19,15,42,100000,100000,564,601,797,797,0.5,0.5093333333333333,0.5254854368932039
70,19,16,42,100000,100000,594,536,797,797,0.5,0.5177809388335705,0.5254854368932039
70,19,17,42,100000,100000,547,570,797,797,0.5,0.5137741046831956,0.5254854368932039
70,19,18,42,100000,100000,584,582,797,797,0.5,0.5137254901960784,0.5254854368932039
70,19,19,42,100000,100000,577,575,797,797,0.5,0.512549537648613,0.5254854368932039
70,19,20,42,100000,100000,577,528,797,797,0.5,0.5203488372093024,0.5254854368932039
70,19,21,42,100000,100000,585,557,797,797,0.5,0.5136612021857924,0.5254854368932039
70,19,22,42,100000,100000,556,613,797,797,0.5,0.5128900949796472,0.5254854368932039
70,19,23,42,100000,100000,581,602,797,797,0.5,0.5149156939040207,0.5254854368932039
70,19,24,42,100000,100000,562,586,797,797,0.5,0.5100401606425703,0.5254854368932039
70,19,25,42,100000,100000,548,594,797,797,0.5,0.5144429160935351,0.5254854368932039
70,19,26,42,100000,100000,572,557,797,797,0.5,0.5136612021857924,0.5254854368932039
70,19,27,42,100000,100000,569,559,797,797,0.5,0.5129251700680272,0.5254854368932039
70,19,28,42,100000,100000,571,576,797,797,0.5,0.512549537648613,0.5254854368932039
70,19,29,42,100000,100000,586,552,797,797,0.5,0.5137741046831956,0.5254854368932039
70,19,30,42,100000,100000,579,576,797,797,0.5,0.512549537648613,0.5254854368932039
70,19,31,42,100000,100000,560,577,797,797,0.5,0.5100671140939598,0.5254854368932039
70,19,32,42,100000,100000,581,586,797,797,0.5,0.5149544863459038,0.5254854368932039
70,19,33,42,100000,100000,592,614,797,797,0.5,0.5172413793103449,0.5254854368932039
70,19,34,42,100000,100000,574,564,797,797,0.5,0.5114709851551957,0.5254854368932039
70,19,35,42,100000,100000,619,557,797,797,0.5,0.5136612021857924,0.5254854368932039
70,19,36,42,100000,100000,592,607,797,797,0.5,0.5172413793103449,0.5254854368932039
70,19,37,42,100000,100000,588,609,797,797,0.5,0.5167095115681234,0.5254854368932039
70,19,38,42,100000,100000,562,583,797,797,0.5,0.5100401606425703,0.5254854368932039
70,19,39,42,100000,100000,541,545,797,797,0.5,0.5146853146853146,0.5254854368932039
70,19,40,42,100000,100000,588,555,797,797,0.5,0.51440329218107,0.5254854368932039
70,19,41,42,100000,100000,577,583,797,797,0.5,0.5143603133159269,0.5254854368932039
70,19,42,42,100000,100000,603,632,797,797,0.5,0.5175438596491229,0.5254854368932039
70,19,43,42,100000,100000,575,558,797,797,0.5,0.5129251700680272,0.5254854368932039
70,19,44,42,100000,100000,566,554,797,797,0.5,0.51440329218107,0.5254854368932039
70,19,45,42,100000,100000,579,563,797,797,0.5,0.5114709851551957,0.5254854368932039
70,19,46,42,100000,100000,584,576,797,797,0.5,0.512549537648613,0.5254854368932039
70,19,47,42,100000,100000,579,593,797,797,0.5,0.5143229166666666,0.5254854368932039
70,19,48,42,100000,100000,570,581,797,797,0.5,0.512549537648613,0.5254854368932039
70,19,49,42,100000,100000,588,599,797,797,0.5,0.5167095115681234,0.5254854368932039
70,19,50,42,100000,100000,600,567,797,797,0.5,0.5100401606425703,0.5254854368932039
70,19,51,42,100000,100000,601,581,797,797,0.5,0.5130890052356021,0.5254854368932039
70,19,52,42,100000,100000,557,586,797,797,0.5,0.5114709851551957,0.5254854368932039
70,19,53,42,100000,100000,568,564,797,797,0.5,0.5114709851551957,0.5254854368932039
70,19,54,42,100000,100000,567,565,797,797,0.5,0.5100671140939598,0.5254854368932039
70,19,55,42,100000,100000,546,565,797,797,0.5,0.5152354570637119,0.5254854368932039
70,19,56,42,100000,100000,570,570,797,797,0.5,0.5099866844207723,0.5254854368932039
70,19,57,42,100000,100000,575,579,797,797,0.5,0.5131233595800525,0.5254854368932039
70,19,58,42,100000,100000,574,589,797,797,0.5,0.5131233595800525,0.5254854368932039
70,19,59,42,100000,100000,597,584,797,797,0.5,0.5143229166666666,0.5254854368932039
70,19,60,42,100000,100000,587,574,797,797,0.5,0.5119047619047619,0.5254854368932039
70,19,61,42,100000,100000,566,545,797,797,0.5,0.5146853146853146,0.5254854368932039
70,19,62,42,100000,100000,613,614,797,797,0.5,0.5186104218362283,0.5254854368932039
70,19,63,42,100000,100000,607,608,797,797,0.5,0.5175438596491229,0.5254854368932039
70,19,64,42,100000,100000,585,590,797,797,0.5,0.5167958656330749,0.5254854368932039
70,19,65,42,100000,100000,566,543,797,797,0.5,0.5147679324894515,0.5254854368932039
70,19,66,42,100000,100000,592,594,797,797,0.5,0.5172855313700384,0.5254854368932039
70,19,67,42,100000,100000,581,532,797,797,0.5,0.5171919770773639,0.5254854368932039
70,19,68,42,100000,100000,576,588,797,797,0.5,0.5137254901960784,0.5254854368932039
70,19,69,42,100000,100000,602,598,797,797,0.5,0.5184713375796178,0.5254854368932039
70,19,70,42,100000,100000,594,547,797,797,0.5,0.5139275766016713,0.5254854368932039
70,19,71,42,100000,100000,577,579,797,797,0.5,0.5131233595800525,0.5254854368932039
70,19,72,42,100000,100000,594,611,797,797,0.5,0.5184713375796178,0.5254854368932039
70,19,73,42,100000,100000,590,548,797,797,0.5,0.5138888888888888,0.5254854368932039
70,19,74,42,100000,100000,587,564,797,797,0.5,0.5114709851551957,0.5254854368932039
70,19,75,42,100000,100000,579,613,797,797,0.5,0.5143229166666666,0.5254854368932039
70,19,76,42,100000,100000,572,572,797,797,0.5,0.5106100795755968,0.5254854368932039
70,19,77,42,100000,100000,556,568,797,797,0.5,0.5128900949796472,0.5254854368932039
70,19,78,42,100000,100000,564,562,797,797,0.5,0.5128900949796472,0.5254854368932039
70,19,79,42,100000,100000,576,578,797,797,0.5,0.5124835742444153,0.5254854368932039
70,19,80,42,100000,100000,567,578,797,797,0.5,0.5106100795755968,0.5254854368932039
70,19,81,42,100000,100000,545,588,797,797,0.5,0.5152354570637119,0.5254854368932039
70,19,82,42,100000,100000,550,584,797,797,0.5,0.51440329218107,0.5254854368932039
70,19,83,42,100000,100000,581,586,797,797,0.5,0.5149544863459038,0.5254854368932039
70,19,84,42,100000,100000,542,557,797,797,0.5,0.5138888888888888,0.5254854368932039
70,19,85,42,100000,100000,571,524,797,797,0.5,0.5197657393850659,0.5254854368932039
70,19,86,42,100000,100000,595,592,797,797,0.5,0.5167095115681234,0.5254854368932039
70,19,87,42,100000,100000,572,568,797,797,0.5,0.5093333333333333,0.5254854368932039
70,19,88,42,100000,100000,577,604,797,797,0.5,0.5143603133159269,0.5254854368932039
70,19,89,42,100000,100000,569,586,797,797,0.5,0.5119047619047619,0.5254854368932039
70,19,90,42,100000,100000,550,602,797,797,0.5,0.51440329218107,0.5254854368932039
70,19,91,42,100000,100000,586,554,797,797,0.5,0.51440329218107,0.5254854368932039
70,19,92,42,100000,100000,584,541,797,797,0.5,0.5140845070422535,0.5254854368932039
70,19,93,42,100000,100000,585,560,797,797,0.5,0.5128900949796472,0.5254854368932039
70,19,94,42,100000,100000,567,554,797,797,0.5,0.51440329218107,0.5254854368932039
70,19,95,42,100000,100000,552,527,797,797,0.5,0.519650655021834,0.5254854368932039
70,19,96,42,100000,100000,569,591,797,797,0.5,0.5119047619047619,0.5254854368932039
70,19,97,42,100000,100000,589,557,797,797,0.5,0.5136612021857924,0.5254854368932039
70,19,98,42,100000,100000,582,573,797,797,0.5,0.5112582781456954,0.5254854368932039
70,19,99,42,100000,100000,591,546,797,797,0.5,0.5146853146853146,0.5254854368932039
